image,bicycle,bus,car,crosswalk,hydrant
./car/car_5677.png,0,0,1,0,0
./car/car_5678.png,0,0,1,0,0
./car/car_5679.png,0,0,1,0,0
./car/car_5680.png,0,0,1,0,0
./car/car_5681.png,0,0,1,0,0
./car/car_5682.png,0,0,1,0,0
./car/car_5683.png,0,0,1,0,0
./car/car_5684.png,0,0,1,0,0
./car/car_5685.png,0,0,1,0,0
./car/car_5686.png,0,0,1,0,0
./car/car_5687.png,0,0,1,0,0
./car/car_5688.png,0,0,1,0,0
./car/car_5689.png,0,0,1,0,0
./car/car_5690.png,0,0,1,0,0
./car/car_5691.png,0,0,1,0,0
./car/car_5692.png,0,0,1,0,0
./car/car_5693.png,0,0,1,0,0
./car/car_5694.png,0,0,1,0,0
./car/car_5695.png,0,0,1,0,0
./car/car_5696.png,0,0,1,1,0
./car/car_5697.png,0,0,1,0,0
./car/car_5698.png,0,0,1,0,0
./car/car_5699.png,0,0,1,0,0
./car/car_5700.png,0,0,1,0,0
./car/car_5701.png,0,0,1,0,0
./car/car_5702.png,0,0,1,0,0
./car/car_5703.png,0,0,1,0,0
./car/car_5704.png,0,0,1,0,0
./car/car_5705.png,0,0,1,0,0
./car/car_5706.png,0,0,1,0,0
./car/car_5707.png,0,0,1,0,0
./car/car_5708.png,0,0,1,0,0
./car/car_5709.png,0,0,1,0,0
./car/car_5710.png,0,0,1,0,0
./car/car_5711.png,0,0,1,1,0
./car/car_5712.png,0,0,1,0,0
./car/car_5713.png,0,0,1,0,0
./car/car_5714.png,0,0,1,0,0
./car/car_5715.png,0,0,1,0,0
./car/car_5716.png,0,0,1,0,0
./car/car_5717.png,0,0,1,0,0
./car/car_5718.png,0,0,1,0,0
./car/car_5719.png,0,0,1,0,0
./car/car_5720.png,0,0,1,1,0
./car/car_5721.png,0,0,1,0,0
./car/car_5722.png,0,0,1,0,0
./car/car_5723.png,0,0,1,0,0
./car/car_5724.png,0,0,1,0,0
./car/car_5725.png,0,0,1,0,0
./car/car_5726.png,0,0,1,0,0
./car/car_5727.png,0,0,1,0,0
./car/car_5728.png,0,0,1,0,0
./car/car_5729.png,0,0,1,0,0
./car/car_5730.png,0,0,1,0,0
./car/car_5731.png,0,0,1,0,0
./car/car_5732.png,0,0,1,0,0
./car/car_5733.png,0,0,1,0,0
./car/car_5734.png,0,0,1,0,0
./car/car_5735.png,0,0,1,0,0
./car/car_5736.png,0,0,1,0,0
./car/car_5737.png,0,0,1,0,0
./car/car_5738.png,0,0,1,1,0
./car/car_5739.png,0,0,1,1,0
./car/car_5740.png,0,0,1,0,0
./car/car_5741.png,0,0,1,0,0
./car/car_5742.png,0,0,1,0,0
./car/car_5743.png,0,0,1,0,0
./car/car_5744.png,0,0,1,0,0
./car/car_5745.png,0,0,1,0,0
./car/car_5746.png,0,0,1,0,0
./car/car_5747.png,0,0,1,0,0
./car/car_5748.png,0,0,1,0,0
./car/car_5749.png,0,0,1,0,0
./car/car_5750.png,0,0,1,0,0
./car/car_5751.png,0,0,1,0,0
./car/car_5752.png,0,0,1,0,0
./car/car_5753.png,0,0,1,0,0
./car/car_5754.png,0,0,1,0,0
./car/car_5755.png,0,0,1,0,0
./car/car_5756.png,0,0,1,0,0
./car/car_5757.png,0,0,1,0,0
./car/car_5758.png,0,0,1,0,0
./car/car_5759.png,0,0,1,0,0
./car/car_5760.png,0,0,1,0,0
./car/car_5761.png,0,0,1,0,0
./car/car_5762.png,0,0,1,1,0
./car/car_5763.png,0,0,1,0,0
./car/car_5764.png,0,0,1,0,0
./car/car_5765.png,1,0,1,0,0
./car/car_5766.png,0,0,1,0,0
./car/car_5767.png,0,0,1,0,0
./car/car_5768.png,0,0,1,0,0
./car/car_5769.png,0,0,1,0,0
./car/car_5770.png,0,0,1,0,0
./car/car_5771.png,0,0,1,0,0
./car/car_5772.png,0,0,1,0,0
./car/car_5773.png,0,0,1,0,0
./car/car_5774.png,0,0,1,0,0
./car/car_5775.png,0,0,1,0,0
./car/car_5776.png,0,0,1,0,0
./car/car_5777.png,0,0,1,0,0
./car/car_5778.png,0,0,1,0,0
./car/car_5779.png,0,0,1,0,0
./car/car_5780.png,0,0,1,0,0
./car/car_5781.png,0,0,1,0,0
./car/car_5782.png,0,0,1,0,0
./car/car_5783.png,0,0,1,0,0
./car/car_5784.png,0,0,1,0,0
./car/car_5785.png,0,0,1,0,0
./car/car_5786.png,0,0,1,0,0
./car/car_5787.png,0,0,1,0,0
./car/car_5788.png,0,0,1,0,0
./car/car_5789.png,0,0,1,0,0
./car/car_5790.png,0,0,1,0,0
./car/car_5791.png,0,0,1,0,0
./car/car_5792.png,0,0,1,0,0
./car/car_5793.png,0,0,1,0,0
./car/car_5794.png,0,0,1,0,0
./car/car_5795.png,0,0,1,0,0
./car/car_5796.png,0,0,1,0,0
./car/car_5797.png,0,0,1,0,0
./car/car_5798.png,0,0,1,0,0
./car/car_5799.png,0,0,1,0,0
./car/car_5800.png,0,0,1,1,0
./car/car_5801.png,0,0,1,0,0
./car/car_5802.png,0,0,1,0,0
./car/car_5803.png,0,0,1,0,0
./car/car_5804.png,0,0,1,0,0
./car/car_5805.png,0,0,1,0,0
./car/car_5806.png,0,0,1,0,0
./car/car_5807.png,0,0,1,0,0
./car/car_5808.png,0,0,1,0,0
./car/car_5809.png,0,0,1,0,0
./car/car_5810.png,0,0,1,0,0
./car/car_5811.png,0,0,1,0,0
./car/car_5812.png,0,0,1,0,0
./car/car_5813.png,0,1,1,0,0
./car/car_5814.png,0,0,1,0,0
./car/car_5815.png,0,0,1,0,0
./car/car_5816.png,0,0,1,0,0
./car/car_5817.png,0,0,1,0,0
./car/car_5818.png,0,0,1,0,0
./car/car_5819.png,0,1,1,0,0
./car/car_5820.png,0,0,1,0,0
./car/car_5821.png,0,0,1,0,0
./car/car_5822.png,0,0,1,0,0
./car/car_5823.png,0,0,1,0,0
./car/car_5824.png,0,0,1,0,0
./car/car_5825.png,0,0,1,0,0
./car/car_5826.png,0,0,1,0,0
./car/car_5827.png,0,0,1,0,0
./car/car_5828.png,0,0,1,0,0
./car/car_5829.png,0,0,1,0,0
./car/car_5830.png,0,0,1,0,0
./car/car_5831.png,0,0,1,0,0
./car/car_5832.png,0,0,1,0,0
./car/car_5833.png,0,0,1,0,0
./car/car_5834.png,0,0,1,0,0
./car/car_5835.png,0,0,1,0,0
./car/car_5836.png,0,0,1,0,0
./car/car_5837.png,0,0,1,0,0
./car/car_5838.png,0,0,1,0,0
./car/car_5839.png,0,0,1,0,0
./car/car_5840.png,0,0,1,0,0
./car/car_5841.png,0,0,1,0,0
./car/car_5842.png,0,0,1,0,0
./car/car_5843.png,0,0,1,0,0
./car/car_5844.png,0,0,1,0,0
./car/car_5845.png,0,0,1,0,0
./car/car_5846.png,0,0,1,0,0
./car/car_5847.png,0,0,1,0,0
./car/car_5848.png,0,0,1,0,0
./car/car_5849.png,0,0,1,0,0
./car/car_5850.png,0,0,1,0,0
./car/car_5851.png,0,0,1,0,0
./car/car_5852.png,0,0,1,0,0
./car/car_5853.png,0,0,1,0,0
./car/car_5854.png,0,0,1,0,0
./car/car_5855.png,0,0,1,0,0
./car/car_5856.png,0,0,1,0,0
./car/car_5857.png,0,0,1,0,0
./car/car_5858.png,0,0,1,0,0
./car/car_5859.png,0,0,1,0,0
./car/car_5860.png,0,0,1,0,0
./car/car_5861.png,0,0,1,0,0
./car/car_5862.png,0,0,1,0,0
./car/car_5863.png,0,1,1,0,0
./car/car_5864.png,0,1,1,0,0
./car/car_5865.png,0,0,1,0,0
./car/car_5866.png,0,0,1,1,0
./car/car_5867.png,0,0,1,0,0
./car/car_5868.png,0,0,1,0,0
./car/car_5869.png,0,0,1,0,0
./car/car_5870.png,0,0,1,0,0
./car/car_5871.png,0,0,1,0,0
./car/car_5872.png,0,0,1,0,0
./car/car_5873.png,0,0,1,0,0
./car/car_5874.png,0,0,1,0,0
./car/car_5875.png,0,0,1,0,0
./car/car_5876.png,0,0,1,0,0
./car/car_5877.png,0,0,1,0,0
./car/car_5878.png,0,0,1,0,0
./car/car_5879.png,0,0,1,0,0
./car/car_5880.png,0,0,1,0,0
./car/car_5881.png,0,0,1,0,0
./car/car_5882.png,0,0,1,0,0
./car/car_5883.png,0,0,1,0,0
./car/car_5884.png,0,0,1,0,0
./car/car_5885.png,0,0,1,0,0
./car/car_5886.png,0,0,1,1,0
./car/car_5887.png,0,0,1,0,0
./car/car_5888.png,0,0,1,0,0
./car/car_5889.png,0,0,1,0,0
./car/car_5890.png,0,0,1,0,0
./car/car_5891.png,0,0,1,0,0
./car/car_5892.png,0,0,1,0,0
./car/car_5893.png,0,0,1,0,0
./car/car_5894.png,0,0,1,0,0
./car/car_5895.png,0,0,1,0,0
./car/car_5896.png,0,0,1,0,0
./car/car_5897.png,0,0,1,0,0
./car/car_5898.png,0,0,1,0,0
./car/car_5899.png,0,0,1,0,0
./car/car_5900.png,0,0,1,0,0
./car/car_5901.png,0,0,1,0,0
./car/car_5902.png,0,0,1,0,0
./car/car_5903.png,0,0,1,0,0
./car/car_5904.png,0,0,1,0,0
./car/car_5905.png,0,0,1,0,0
./car/car_5906.png,0,0,1,0,0
./car/car_5907.png,0,0,1,0,0
./car/car_5908.png,0,0,1,0,0
./car/car_5909.png,0,0,1,0,0
./car/car_5910.png,0,0,1,0,0
./car/car_5911.png,0,0,1,0,0
./car/car_5912.png,0,0,1,0,0
./car/car_5913.png,0,0,1,0,0
./car/car_5914.png,0,0,1,0,0
./car/car_5915.png,0,0,1,0,0
./car/car_5916.png,0,0,1,0,0
./car/car_5917.png,0,0,1,0,0
./car/car_5918.png,0,0,1,0,0
./car/car_5919.png,0,0,1,0,0
./car/car_5920.png,0,0,1,0,0
./car/car_5921.png,0,0,1,0,0
./car/car_5922.png,0,0,1,1,0
./car/car_5923.png,0,0,1,0,0
./car/car_5924.png,0,0,1,0,0
./car/car_5925.png,0,0,1,0,0
./car/car_5926.png,0,0,1,0,0
./car/car_5927.png,0,0,1,0,0
./car/car_5928.png,0,0,1,0,0
./car/car_5929.png,0,0,1,0,0
./car/car_5930.png,0,0,1,0,0
./car/car_5931.png,0,0,1,0,0
./car/car_5932.png,0,0,1,0,0
./car/car_5933.png,0,0,1,1,0
./car/car_5934.png,0,0,1,0,0
./car/car_5935.png,0,0,1,0,0
./car/car_5936.png,0,0,1,0,0
./car/car_5937.png,0,0,1,0,0
./car/car_5938.png,0,0,1,0,0
./car/car_5939.png,0,0,1,0,0
./car/car_5940.png,0,0,1,0,0
./car/car_5941.png,0,0,1,0,0
./car/car_5942.png,0,1,1,0,0
./car/car_5943.png,0,0,1,0,0
./car/car_5944.png,0,0,1,0,0
./car/car_5945.png,0,0,1,0,0
./car/car_5946.png,0,0,1,0,0
./car/car_5947.png,0,0,1,0,0
./car/car_5948.png,0,0,1,0,0
./car/car_5949.png,0,0,1,0,0
./car/car_5950.png,0,0,1,0,0
./car/car_5951.png,0,0,1,0,0
./car/car_5952.png,0,0,1,1,0
./car/car_5953.png,0,0,1,0,0
./car/car_5954.png,0,0,1,0,0
./car/car_5955.png,0,0,1,0,0
./car/car_5956.png,1,0,1,0,0
./car/car_5957.png,0,0,1,0,0
./car/car_5958.png,0,0,1,0,0
./car/car_5959.png,0,0,1,0,0
./car/car_5960.png,0,0,1,0,0
./car/car_5961.png,0,0,1,0,0
./car/car_5962.png,0,0,1,0,0
./car/car_5963.png,0,0,1,0,0
./car/car_5964.png,0,0,1,0,0
./car/car_5965.png,0,0,1,0,0
./car/car_5966.png,0,0,1,0,0
./car/car_5967.png,0,0,1,0,0
./car/car_5968.png,0,0,1,0,0
./car/car_5969.png,0,0,1,0,0
./car/car_5970.png,0,0,1,0,0
./car/car_5971.png,0,0,1,0,0
./car/car_5972.png,0,0,1,0,0
./car/car_5973.png,0,0,1,0,0
./car/car_5974.png,0,0,1,0,0
./car/car_5975.png,0,0,1,0,0
./car/car_5976.png,0,0,1,0,0
./car/car_5977.png,0,0,1,0,0
./car/car_5978.png,0,0,1,0,0
./car/car_5979.png,0,0,1,0,0
./car/car_5980.png,0,0,1,0,0
./car/car_5981.png,0,0,1,0,0
./car/car_5982.png,0,0,1,0,0
./car/car_5983.png,0,0,1,0,0
./car/car_5984.png,0,0,1,0,0
./car/car_5985.png,0,0,1,0,0
./car/car_5986.png,0,0,1,0,0
./car/car_5987.png,0,0,1,0,0
./car/car_5988.png,0,0,1,0,0
./car/car_5989.png,0,0,1,0,0
./car/car_5990.png,0,0,1,0,0
./car/car_5991.png,0,0,1,0,0
./car/car_5992.png,0,0,1,1,0
./car/car_5993.png,0,0,1,0,0
./car/car_5994.png,0,0,1,0,0
./car/car_5995.png,0,0,1,0,0
./car/car_5996.png,0,0,1,0,0
./car/car_5997.png,0,0,1,0,0
./car/car_5998.png,0,0,1,0,0
./car/car_5999.png,0,0,1,0,0
./car/car_6000.png,0,0,1,0,0
./car/car_6001.png,0,0,1,0,0
./car/car_6002.png,0,0,1,0,0
./car/car_6003.png,0,0,1,0,0
./car/car_6004.png,0,0,1,0,0
./car/car_6005.png,0,0,1,0,0
./car/car_6006.png,0,0,1,1,0
./car/car_6007.png,0,0,1,0,0
./car/car_6008.png,0,0,1,0,0
./car/car_6009.png,0,0,1,0,0
./car/car_6010.png,0,0,1,0,0
./car/car_6011.png,0,0,1,0,0
./car/car_6012.png,0,0,1,0,0
./car/car_6013.png,0,0,1,0,0
./car/car_6014.png,0,0,1,0,0
./car/car_6015.png,0,0,1,0,0
./car/car_6016.png,0,0,1,0,0
./car/car_6017.png,0,0,1,0,0
./car/car_6018.png,0,0,1,0,0
./car/car_6019.png,0,0,1,1,0
./car/car_6020.png,0,0,1,0,0
./car/car_6021.png,0,0,1,0,0
./car/car_6022.png,0,0,1,0,0
./car/car_6023.png,0,0,1,0,0
./car/car_6024.png,0,0,1,0,0
./car/car_6025.png,0,0,1,0,0
./car/car_6026.png,0,0,1,0,0
./car/car_6027.png,0,0,1,0,0
./car/car_6028.png,0,0,1,0,0
./car/car_6029.png,0,0,1,0,0
./car/car_6030.png,0,0,1,0,0
./car/car_6031.png,0,0,1,0,0
./car/car_6032.png,0,0,1,0,0
./car/car_6033.png,0,0,1,0,0
./car/car_6034.png,0,0,1,0,0
./car/car_6035.png,0,0,1,0,0
./car/car_6036.png,0,0,1,0,0
./car/car_6037.png,0,0,1,0,0
./car/car_6038.png,0,0,1,0,0
./car/car_6039.png,0,0,1,0,0
./car/car_6040.png,0,0,1,0,0
./car/car_6041.png,0,0,1,0,0
./car/car_6042.png,0,0,1,0,0
./car/car_6043.png,0,0,1,0,0
./car/car_6044.png,0,0,1,0,0
./car/car_6045.png,0,0,1,0,0
./car/car_6046.png,0,0,1,0,0
./car/car_6047.png,0,0,1,0,0
./car/car_6048.png,0,0,1,0,0
./car/car_6049.png,0,0,1,0,0
./car/car_6050.png,0,0,1,0,0
./car/car_6051.png,0,0,1,0,0
./car/car_6052.png,0,0,1,0,0
./car/car_6053.png,0,0,1,0,0
./car/car_6054.png,0,0,1,0,0
./car/car_6055.png,0,0,1,0,0
./car/car_6056.png,0,0,1,0,0
./car/car_6057.png,0,0,1,0,0
./car/car_6058.png,0,0,1,1,0
./car/car_6059.png,0,0,1,0,0
./car/car_6060.png,0,0,1,0,0
./car/car_6061.png,0,0,1,0,0
./car/car_6062.png,0,0,1,0,0
./car/car_6063.png,0,0,1,0,0
./car/car_6064.png,0,0,1,0,0
./car/car_6065.png,0,0,1,0,0
./car/car_6066.png,0,0,1,0,0
./car/car_6067.png,0,0,1,0,0
./car/car_6068.png,0,0,1,0,0
./car/car_6069.png,0,0,1,0,0
./car/car_6070.png,0,0,1,0,0
./car/car_6071.png,0,0,1,0,0
./car/car_6072.png,0,0,1,0,0
./car/car_6073.png,0,0,1,0,0
./car/car_6074.png,0,0,1,0,0
./car/car_6075.png,0,0,1,0,0
./car/car_6076.png,0,0,1,0,0
./car/car_6077.png,0,0,1,0,0
./car/car_6078.png,0,0,1,0,0
./car/car_6079.png,0,0,1,0,0
./car/car_6080.png,0,0,1,0,0
./car/car_6081.png,0,0,1,0,0
./car/car_6082.png,0,0,1,0,0
./car/car_6083.png,0,0,1,0,0
./car/car_6084.png,0,0,1,0,0
./car/car_6085.png,0,0,1,0,0
./car/car_6086.png,0,0,1,0,0
./car/car_6087.png,0,0,1,0,0
./car/car_6088.png,0,0,1,0,0
./car/car_6089.png,0,1,1,0,0
./car/car_6090.png,0,0,1,0,0
./car/car_6091.png,0,0,1,0,0
./car/car_6092.png,0,0,1,0,0
./car/car_6093.png,0,0,1,0,0
./car/car_6094.png,0,0,1,0,0
./car/car_6095.png,0,0,1,0,0
./car/car_6096.png,0,0,1,0,0
./car/car_6097.png,0,0,1,0,0
./car/car_6098.png,0,0,1,0,0
./car/car_6099.png,0,0,1,0,0
./car/car_6100.png,0,0,1,0,0
./car/car_6101.png,0,0,1,0,0
./car/car_6102.png,0,0,1,0,0
./car/car_6103.png,0,0,1,0,0
./car/car_6104.png,0,0,1,0,0
./car/car_6105.png,0,0,1,0,0
./car/car_6106.png,0,0,1,0,0
./car/car_6107.png,0,0,1,0,0
./car/car_6108.png,0,0,1,0,0
./car/car_6109.png,0,0,1,0,0
./car/car_6110.png,0,0,1,0,0
./car/car_6111.png,0,0,1,0,0
./car/car_6112.png,0,0,1,0,0
./car/car_6113.png,0,0,1,0,0
./car/car_6114.png,0,0,1,0,0
./car/car_6115.png,0,0,1,0,0
./car/car_6116.png,0,0,1,0,0
./car/car_6117.png,0,0,1,0,0
./car/car_6118.png,0,0,1,0,0
./car/car_6119.png,0,0,1,0,0
./car/car_6120.png,0,0,1,0,0
./car/car_6121.png,0,0,1,0,0
./car/car_6122.png,0,0,1,0,0
./car/car_6123.png,0,0,1,0,0
./car/car_6124.png,0,0,1,0,0
./car/car_6125.png,0,0,1,0,0
./car/car_6126.png,0,0,1,0,0
./car/car_6127.png,0,0,1,0,0
./car/car_6128.png,0,0,1,0,0
./car/car_6129.png,0,0,1,0,0
./car/car_6130.png,0,0,1,0,0
./car/car_6131.png,0,0,1,0,0
./car/car_6132.png,0,0,1,0,0
./car/car_6133.png,0,0,1,0,0
./car/car_6134.png,0,0,1,0,0
./car/car_6135.png,0,0,1,1,0
./car/car_6136.png,0,0,1,0,0
./car/car_6137.png,0,0,1,0,0
./car/car_6138.png,0,0,1,0,0
./car/car_6139.png,0,0,1,0,0
./car/car_6140.png,0,0,1,0,0
./car/car_6141.png,0,0,1,0,0
./car/car_6142.png,0,0,1,1,0
./car/car_6143.png,0,0,1,0,0
./car/car_6144.png,0,0,1,0,0
./car/car_6145.png,0,0,1,0,0
./car/car_6146.png,0,0,1,1,0
./car/car_6147.png,0,0,1,0,0
./car/car_6148.png,0,0,1,0,0
./car/car_6149.png,0,0,1,0,0
./car/car_6150.png,0,0,1,0,0
./car/car_6151.png,0,0,1,0,0
./car/car_6152.png,0,0,1,0,0
./car/car_6153.png,0,0,1,0,0
./car/car_6154.png,0,0,1,0,0
./car/car_6155.png,0,0,1,0,0
./car/car_6156.png,0,0,1,0,0
./car/car_6157.png,0,0,1,0,0
./car/car_6158.png,0,0,1,0,0
./car/car_6159.png,0,0,1,0,0
./car/car_6160.png,0,0,1,0,0
./car/car_6161.png,0,0,1,0,0
./car/car_6162.png,0,0,1,0,0
./car/car_6163.png,0,0,1,0,0
./car/car_6164.png,0,0,1,0,0
./car/car_6165.png,0,0,1,0,0
./car/car_6166.png,0,0,1,0,0
./car/car_6167.png,0,0,1,0,0
./car/car_6168.png,0,0,1,0,0
./car/car_6169.png,0,0,1,0,0
./car/car_6170.png,0,0,1,0,0
./car/car_6171.png,0,0,1,0,0
./car/car_6172.png,0,0,1,0,0
./car/car_6173.png,0,0,1,0,0
./car/car_6174.png,0,0,1,0,0
./car/car_6175.png,0,0,1,0,0
./car/car_6176.png,0,0,1,0,0
./car/car_6177.png,0,0,1,0,0
./car/car_6178.png,0,0,1,0,0
./car/car_6179.png,0,0,1,0,0
./car/car_6180.png,0,0,1,0,0
./car/car_6181.png,0,0,1,0,0
./car/car_6182.png,0,0,1,0,0
./car/car_6183.png,0,0,1,0,0
./car/car_6184.png,0,0,1,0,0
./car/car_6185.png,0,0,1,0,0
./car/car_6186.png,0,0,1,0,0
./car/car_6187.png,0,0,1,0,0
./car/car_6188.png,0,0,1,0,0
./car/car_6189.png,0,0,1,0,0
./car/car_6190.png,0,0,1,0,0
./car/car_6191.png,0,0,1,0,0
./car/car_6192.png,0,0,1,0,0
./car/car_6193.png,0,0,1,0,0
./car/car_6194.png,0,0,1,0,0
./car/car_6195.png,0,0,1,0,0
./car/car_6196.png,0,0,1,0,0
./car/car_6197.png,0,0,1,0,0
./crosswalk/crosswalk_0.png,1,0,1,1,0
./crosswalk/crosswalk_1.png,0,0,0,1,0
./crosswalk/crosswalk_2.png,0,0,0,1,0
./crosswalk/crosswalk_3.png,0,0,0,1,0
./crosswalk/crosswalk_4.png,0,0,0,1,0
./crosswalk/crosswalk_5.png,0,0,0,1,0
./crosswalk/crosswalk_6.png,0,0,0,1,0
./crosswalk/crosswalk_7.png,0,0,0,1,0
./crosswalk/crosswalk_8.png,0,0,0,1,0
./crosswalk/crosswalk_9.png,0,0,0,1,0
./crosswalk/crosswalk_10.png,0,0,1,1,0
./crosswalk/crosswalk_11.png,0,0,0,1,0
./crosswalk/crosswalk_12.png,0,0,0,1,0
./crosswalk/crosswalk_13.png,0,0,1,1,0
./crosswalk/crosswalk_14.png,0,0,0,1,0
./crosswalk/crosswalk_15.png,0,0,1,1,0
./crosswalk/crosswalk_16.png,0,0,0,1,0
./crosswalk/crosswalk_17.png,0,1,0,1,0
./crosswalk/crosswalk_18.png,0,0,0,1,0
./crosswalk/crosswalk_19.png,0,1,0,1,0
./crosswalk/crosswalk_20.png,0,0,0,1,0
./crosswalk/crosswalk_21.png,0,1,0,1,0
./crosswalk/crosswalk_22.png,0,0,0,1,0
./crosswalk/crosswalk_23.png,0,0,1,1,0
./crosswalk/crosswalk_24.png,0,1,0,1,0
./crosswalk/crosswalk_25.png,0,1,0,1,0
./crosswalk/crosswalk_26.png,0,1,0,1,0
./crosswalk/crosswalk_27.png,0,0,0,1,0
./crosswalk/crosswalk_28.png,0,1,0,1,0
./crosswalk/crosswalk_29.png,0,1,1,1,0
./crosswalk/crosswalk_30.png,0,0,0,1,0
./crosswalk/crosswalk_31.png,0,0,1,1,0
./crosswalk/crosswalk_32.png,0,0,1,1,0
./crosswalk/crosswalk_33.png,0,0,1,1,0
./crosswalk/crosswalk_34.png,0,1,1,1,0
./crosswalk/crosswalk_35.png,0,1,1,1,0
./crosswalk/crosswalk_36.png,0,0,1,1,0
./crosswalk/crosswalk_37.png,0,1,1,1,0
./crosswalk/crosswalk_38.png,0,0,0,1,0
./crosswalk/crosswalk_39.png,0,0,1,1,0
./crosswalk/crosswalk_40.png,0,0,0,1,0
./crosswalk/crosswalk_41.png,1,1,1,1,0
./crosswalk/crosswalk_42.png,0,1,1,1,0
./crosswalk/crosswalk_43.png,0,1,0,1,0
./crosswalk/crosswalk_44.png,0,0,1,1,0
./crosswalk/crosswalk_45.png,0,1,0,1,0
./crosswalk/crosswalk_46.png,0,1,0,1,0
./crosswalk/crosswalk_47.png,0,1,1,1,0
./crosswalk/crosswalk_48.png,0,1,1,1,0
./crosswalk/crosswalk_49.png,0,0,1,1,0
./crosswalk/crosswalk_50.png,0,0,0,1,0
./crosswalk/crosswalk_51.png,0,0,1,1,0
./crosswalk/crosswalk_52.png,0,0,1,1,0
./crosswalk/crosswalk_53.png,0,0,0,1,0
./crosswalk/crosswalk_54.png,0,0,0,1,0
./crosswalk/crosswalk_55.png,0,0,0,1,0
./crosswalk/crosswalk_56.png,0,0,0,1,0
./crosswalk/crosswalk_57.png,0,0,1,1,0
./crosswalk/crosswalk_58.png,0,0,0,1,0
./crosswalk/crosswalk_59.png,0,0,1,1,0
./crosswalk/crosswalk_60.png,0,0,1,1,0
./crosswalk/crosswalk_61.png,0,1,1,1,0
./crosswalk/crosswalk_62.png,0,0,0,1,0
./crosswalk/crosswalk_63.png,1,0,1,1,0
./crosswalk/crosswalk_64.png,0,0,1,1,0
./crosswalk/crosswalk_65.png,0,0,1,1,0
./crosswalk/crosswalk_66.png,0,1,1,1,0
./crosswalk/crosswalk_67.png,0,1,0,1,0
./crosswalk/crosswalk_68.png,0,0,0,1,0
./crosswalk/crosswalk_69.png,0,0,1,1,0
./crosswalk/crosswalk_70.png,0,0,0,1,0
./crosswalk/crosswalk_71.png,0,0,1,1,0
./crosswalk/crosswalk_72.png,0,1,1,1,0
./crosswalk/crosswalk_73.png,0,0,1,1,0
./crosswalk/crosswalk_74.png,0,0,1,1,0
./crosswalk/crosswalk_75.png,0,0,1,1,0
./crosswalk/crosswalk_76.png,0,1,1,1,0
./crosswalk/crosswalk_77.png,0,1,1,1,0
./crosswalk/crosswalk_78.png,0,0,1,1,0
./crosswalk/crosswalk_79.png,0,1,0,1,0
./crosswalk/crosswalk_80.png,0,0,0,1,0
./crosswalk/crosswalk_81.png,0,1,1,1,0
./crosswalk/crosswalk_82.png,0,0,0,1,0
./crosswalk/crosswalk_83.png,0,0,1,1,0
./crosswalk/crosswalk_84.png,0,0,0,1,0
./crosswalk/crosswalk_85.png,0,1,0,1,0
./crosswalk/crosswalk_86.png,0,0,1,1,0
./crosswalk/crosswalk_87.png,0,0,1,1,0
./crosswalk/crosswalk_88.png,0,1,1,1,0
./crosswalk/crosswalk_89.png,0,0,0,1,0
./crosswalk/crosswalk_90.png,0,0,1,1,0
./crosswalk/crosswalk_91.png,0,1,0,1,0
./crosswalk/crosswalk_92.png,0,0,1,1,0
./crosswalk/crosswalk_93.png,0,0,1,1,0
./crosswalk/crosswalk_94.png,0,0,0,1,0
./crosswalk/crosswalk_95.png,0,0,1,1,0
./crosswalk/crosswalk_96.png,0,1,1,1,0
./crosswalk/crosswalk_97.png,0,0,1,1,0
./crosswalk/crosswalk_98.png,0,0,1,1,0
./crosswalk/crosswalk_99.png,0,0,1,1,0
./crosswalk/crosswalk_100.png,0,1,0,1,0
./crosswalk/crosswalk_101.png,0,0,1,1,0
./crosswalk/crosswalk_102.png,0,0,1,1,0
./crosswalk/crosswalk_103.png,0,0,1,1,0
./crosswalk/crosswalk_104.png,0,0,1,1,0
./crosswalk/crosswalk_105.png,0,0,1,1,0
./crosswalk/crosswalk_106.png,0,0,1,1,0
./crosswalk/crosswalk_107.png,0,0,1,1,0
./crosswalk/crosswalk_108.png,0,0,1,1,0
./crosswalk/crosswalk_109.png,0,0,1,1,0
./crosswalk/crosswalk_110.png,0,0,1,1,0
./crosswalk/crosswalk_111.png,0,0,1,1,0
./crosswalk/crosswalk_112.png,0,0,1,1,0
./crosswalk/crosswalk_113.png,0,1,0,1,0
./crosswalk/crosswalk_114.png,0,1,1,1,0
./crosswalk/crosswalk_115.png,0,1,0,1,0
./crosswalk/crosswalk_116.png,0,1,1,1,0
./crosswalk/crosswalk_117.png,0,1,0,1,0
./crosswalk/crosswalk_118.png,0,0,1,1,0
./crosswalk/crosswalk_119.png,0,1,1,1,0
./crosswalk/crosswalk_120.png,0,1,1,1,0
./crosswalk/crosswalk_121.png,0,1,0,1,0
./crosswalk/crosswalk_122.png,0,1,0,1,0
./crosswalk/crosswalk_123.png,0,0,0,1,0
./crosswalk/crosswalk_124.png,0,0,1,1,0
./crosswalk/crosswalk_125.png,0,0,1,1,0
./crosswalk/crosswalk_126.png,0,0,1,1,0
./crosswalk/crosswalk_127.png,0,1,1,1,0
./crosswalk/crosswalk_128.png,0,0,0,1,0
./crosswalk/crosswalk_129.png,0,0,0,1,0
./crosswalk/crosswalk_130.png,0,0,0,1,0
